SHAPE,PNU,LD_CPSG_CODE,LD_EMD_LI_CODE,REGSTR_SE_CODE,MNNM,SLNO,LNM_LNDCGR_SMBOL,SRC_OBJECTID,SRC_LD_CPSG_CODE,ISSU_CONFM_CODE,STDR_YEAR,STDR_MT,ADSTRD_EMD_CODE,PBLNTF_PCLND,LNDCGR_CODE,LNDCGR_CODE_NM,LNDPCL_AR,PRPOS_AREA_1,PRPOS_AREA_1_NM,PRPOS_AREA_2,PRPOS_AREA_2_NM,LAD_USE_SITTN,LAD_USE_SITTN_NM,TPGRPH_HG_CODE,TPGRPH_HG_CODE_NM,TPGRPH_FRM_CODE,TPGRPH_FRM_CODE_NM,ROAD_SIDE_CODE,ROAD_SIDE_CODE_NM,FRST_REGIST_DT
198497.434 452760.843 198493.817 452769.911 198490.907 452768.777 198494.318 452759.659 198497.434 452760.843,1111014100101750076,11110,14100,1,0175,0076,175-76대,195451,11110,1,2018,01,904,8073000,08,대,31.4,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,06,소로한면,2018-08-07Z
198488.314 452756.048 198491.237 452757.175 198490.752 452758.316 198494.318 452759.659 198490.907 452768.777 198490.737 452769.032 198484.181 452766.5 198476.723 452763.669 198480.629 452753.146 198488.314 452756.048,1111014100101750077,11110,14100,1,0175,0077,175-77대,163240,11110,1,2018,01,904,4175000,08,대,166.6,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,03,세로장방,10,세로한면(불),2018-08-07Z
198500 452755.384 198509.544 452759.252 198509.252 452759.762 198501.103 452757.822 198500 452757.347 198499.216 452757.01 198499.79 452755.299 198500 452755.384,1111014100101750079,11110,14100,1,0175,0079,175-79 대,163251,11110,1,2018,01,904,8073000,08,대,13.2,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,06,소로한면,2018-08-07Z
198467.978 452787.383 198465.313 452786.587 198467.828 452779.789 198456.938 452775.774 198447.607 452772.435 198448.273 452770.475 198457.92 452774.054 198468.443 452778.041 198471.809 452769.022 198461.261 452765.126 198461.625 452764.045 198455.307 452761.749 198451.031 452760.237 198451.71 452758.344 198451.444 452758.156 198451.707 452757.308 198453.838 452751.527 198454.696 452749.112 198456.69 452749.84 198463.194 452733.191 198461.265 452732.555 198462.326 452729.349 198480.36 452736.033 198484.093 452735.801 198487.334 452726.94 198489.546 452727.496 198485.082 452738.85 198492.241 452741.52 198493.81 452742.215 198500 452744.512 198503.635 452745.86 198507.474 452735.478 198507.922 452734.277 198509.442 452734.973 198509.169 452736.541 198513.489 452738.107 198516.593 452739.267 198515.826 452741.568 198508.353 452738.432 198506.274 452743.758 198502.756 452753.413 198510.367 452756.479 198509.544 452759.252 198500 452755.384 198499.79 452755.299 198503.544 452747.375 198500.019 452746.012 198495.216 452744.229 198485.446 452740.547 198480.629 452753.146 198476.723 452763.669 198472.569 452774.884 198472.246 452775.884 198467.978 452787.383198458.185 452750.517 198454.334 452753.413 198452.02 452759.449 198462.142 452763.307 198472.451 452767.231 198476.081 452757.193 198478.919 452749.806 198470.913 452746.498 198466.613 452744.84 198461.63 452743.332 198458.185 452750.517198468.131 452744.041 198473.297 452745.964 198479.393 452748.442 198482.85 452738.668 198476.883 452736.35 198471.708 452734.366 198466.206 452732.275 198462.369 452741.815 198468.131 452744.041,1111014100101750080,11110,14100,1,0175,0080,175-80대,213254,11110,1,2018,01,904,1379000,08,대,468.3,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198485.902 452781.289 198485.529 452782.39 198481.781 452780.865 198482.164 452779.758 198485.902 452781.289,1111014100101750081,11110,14100,1,0175,0081,175-81대,163224,11110,1,2018,01,904,4974000,08,대,4.6,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,01,정방형,11,세로각지(불),2018-08-07Z
198331.408 452960.539 198337.674 452961.142 198339.514 452961.153 198340.27 452968.822 198331.521 452969.753 198330.14 452960.13 198331.442 452959.81 198331.408 452960.539,1111014200101490005,11110,14200,1,0149,0005,149-5대,163443,11110,1,2018,01,904,4017000,08,대,78.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198345.633 452968.446 198340.27 452968.822 198339.514 452961.153 198345.291 452960.811 198345.633 452968.446,1111014200101490006,11110,14200,1,0149,0006,149-6대,163444,11110,1,2018,01,904,7732000,08,대,41.9,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198333.094 452985.105 198332.193 452984.74 198331.166 452972.276 198331.851 452972.139 198333.094 452985.105,1111014200101490007,11110,14200,1,0149,0007,149-7대,163438,11110,1,2018,01,904,8170000,08,대,11.2,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198325.126 452985.713 198314.525 452987.166 198313.737 452985.258 198312.048 452985.601 198305.172 452986.666 198304.796 452981.6 198304.79 452971.29 198305.655 452962.534 198311.445 452962.498 198316.276 452961.219 198323.529 452960.533 198324.441 452970.614 198323.608 452970.99 198325.011 452983.921 198325.308 452984.012 198325.285 452984.65 198325.011 452984.707 198325.126 452985.713,1111014200101490008,11110,14200,1,0149,0008,149-8대,163437,11110,1,2018,01,904,4565000,08,대,477,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198352.645 452981.606 198352.542 452982.779 198346.229 452983.617 198345.702 452970.591 198351.184 452970.017 198352.645 452981.606,1111014200101490009,11110,14200,1,0149,0009,149-9 대,163441,11110,1,2018,01,904,8170000,08,대,78.3,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198350.989 452968.021 198345.633 452968.446 198345.291 452960.811 198349.917 452960.559 198350.989 452968.021,1111014200101490011,11110,14200,1,0149,0011,149-11대,163445,11110,1,2018,01,904,7732000,08,대,36.4,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198349.254 452955.905 198349.5 452958.039 198349.917 452960.559 198345.291 452960.811 198339.514 452961.153 198337.674 452961.142 198331.408 452960.539 198331.442 452959.81 198331.318 452956.396 198337.632 452955.983 198337.575 452953.864 198343.478 452952.808 198345.68 452952.272 198349.062 452951.482 198349.254 452955.905,1111014200101500000,11110,14200,1,0150,0000,150대,213085,11110,1,2018,01,904,7495000,08,대,132.2,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198345.68 452952.272 198343.478 452952.808 198337.575 452953.864 198337.632 452955.983 198331.318 452956.396 198331.452 452944.832 198331.637 452936.57 198337.873 452936.445 198337.93 452937.63 198337.325 452937.687 198337.963 452943.666 198346.117 452943.233 198345.68 452952.272,1111014200101520000,11110,14200,1,0152,0000,152대,163447,11110,1,2018,01,904,7495000,08,대,199.1,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198349.062 452951.482 198345.68 452952.272 198346.117 452943.233 198348.056 452943.13 198349.062 452951.482,1111014200101520001,11110,14200,1,0152,0001,152-1대,163448,11110,1,2018,01,904,7495000,08,대,22.4,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198346.541 452934.413 198346.117 452943.233 198337.963 452943.666 198337.325 452937.687 198337.93 452937.63 198337.873 452936.445 198344.839 452935.686 198344.748 452934.25 198346.541 452934.413,1111014200101530000,11110,14200,1,0153,0000,153대,163450,11110,1,2018,01,904,7495000,08,대,69,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198347.739 452934.535 198348.056 452943.13 198346.117 452943.233 198346.541 452934.413 198347.739 452934.535,1111014200101530001,11110,14200,1,0153,0001,153-1대,163451,11110,1,2018,01,904,7495000,08,대,13.6,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198344.839 452935.686 198337.873 452936.445 198331.637 452936.57 198331.568 452935.733 198331.618 452927.809 198345.608 452927.475 198346.867 452927.696 198346.541 452934.413 198344.748 452934.25 198344.839 452935.686,1111014200101540000,11110,14200,1,0154,0000,154대,163452,11110,1,2018,01,904,7890000,08,대,130.2,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,09,세로각지(가),2018-08-07Z
198351.813 452957.146 198354.243 452981.203 198354.057 453000 198351.989 453000 198352.041 452998.503 198352.503 452984.606 198352.542 452982.779 198352.645 452981.606 198351.184 452970.017 198350.989 452968.021 198349.917 452960.559 198349.5 452958.039 198349.254 452955.905 198349.062 452951.482 198348.056 452943.13 198347.739 452934.535 198348.299 452932.306 198348.568 452928.043 198346.867 452927.696 198346.844 452927.459 198345.608 452927.475 198344.668 452927.271 198338.995 452926.899 198331.618 452926.126 198331.578 452925.214 198321.977 452925.249 198319.6 452925.295 198308.585 452926.91 198304.163 452927.47 198302.783 452927.618 198303.397 452936.432 198304.183 452946.394 198304.277 452948.54 198304.971 452953.791 198305.301 452956.21 198305.655 452962.534 198304.79 452971.29 198304.796 452981.6 198305.172 452986.666 198307.559 453000 198304.309 453000 198303.202 452987.066 198302.673 452982.853 198300.12 452960.125 198291.982 452889.302 198250.154 452905.251 198250.069 452903.244 198272.948 452894.873 198275.875 452893.825 198278.867 452892.662 198291.603 452888.345 198293.945 452887.528 198296.684 452906.879 198299.036 452925.744 198306.41 452924.624 198312.109 452924.177 198331.924 452924.444 198334.012 452924.831 198350.583 452926.334 198351.813 452957.146,1111014200101540002,11110,14200,1,0154,0002,154-2도,163435,11110,1,2018,01,904,1506000,14,도로,717.3,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198348.568 452928.043 198348.299 452932.306 198347.739 452934.535 198346.541 452934.413 198346.867 452927.696 198348.568 452928.043,1111014200101540003,11110,14200,1,0154,0003,154-3대,163453,11110,1,2018,01,904,7495000,08,대,12.8,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198338.995 452926.899 198344.668 452927.271 198345.608 452927.475 198331.618 452927.809 198331.618 452926.126 198338.995 452926.899,1111014200101540004,11110,14200,1,0154,0004,154-4대,163454,11110,1,2018,01,904,7495000,08,대,12,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198346.867 452927.696 198345.608 452927.475 198346.844 452927.459 198346.867 452927.696,1111014200101540005,11110,14200,1,0154,0005,154-5도,195514,11110,1,2018,01,904,2603000,14,도로,0.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198459.389 452928.184 198453.042 452953.2 198450.791 452952.788 198457.157 452926.979 198459.389 452928.184,1111014100100080006,11110,14100,1,0008,0006,8-6대,194946,11110,1,2018,01,904,5103000,08,대,60.7,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,09,세로각지(가),2018-08-07Z
198460.429 452924.006 198459.389 452928.184 198457.157 452926.979 198458.704 452920.353 198461.457 452920.255 198464.653 452908.491 198465.902 452908.665 198467.1 452908.989 198467.708 452906.956 198468.957 452907.376 198460.429 452924.006,1111014100100080007,11110,14100,1,0008,0007,8-7대,163154,11110,1,2018,01,904,5103000,08,대,50.2,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,09,세로각지(가),2018-08-07Z
198481.373 452914.923 198477.922 452913.94 198477.356 452914.066 198475.512 452913.857 198476.202 452909.629 198468.957 452907.376 198470.844 452903.684 198473.213 452898.641 198476.707 452890.52 198478.816 452885.656 198479.078 452884.808 198484.153 452887.627 198487.584 452889.557 198492.321 452892.156 198490.949 452895.522 198486.324 452903.667 198483.491 452908.601 198481.373 452914.923,1111014100100090000,11110,14100,1,0009,0000,9대,194953,11110,1,2018,01,904,6480000,08,대,350,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198478.922 452863.015 198480.191 452863.205 198481.578 452864.754 198480.515 452869.875 198478.567 452879.454 198473.028 452893.391 198469.183 452902.171 198469.129 452903.178 198467.708 452906.956 198467.1 452908.989 198465.902 452908.665 198472.837 452891.637 198477.573 452879.477 198478.165 452876.005 198479.938 452868.752 198479.426 452865.266 198477.559 452864.474 198477.827 452862.374 198478.964 452860.335 198478.922 452863.015,1111014100100090001,11110,14100,1,0009,0001,9-1구,163162,11110,1,2018,01,904,2527000,18,구거,52.2,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198480.056 452824.596 198479.39 452834.36 198477.97 452842.77 198479.04 452844.008 198478.998 452844.876 198478.928 452845.349 198478.923 452854.388 198478.973 452858.709 198477.998 452861.2 198478.272 452856.191 198478.209 452854.671 198478.274 452845.025 198477.09 452844.131 198476.619 452842.111 198477.957 452833.315 198479.114 452824.512 198479.407 452823.392 198480.235 452823.34 198480.056 452824.596,1111014100100090002,11110,14100,1,0009,0002,9-2대,163173,11110,1,2018,01,904,5560000,08,대,32.8,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198478.824 452799.78 198478.026 452805.283 198478.142 452808.26 198479.377 452818.61 198480.761 452821.252 198480.235 452823.34 198479.407 452823.392 198479.755 452821.482 198478.267 452818.513 198476.979 452805.648 198477.723 452799.727 198478.824 452799.78,1111014100100090003,11110,14100,1,0009,0003,9-3구,163195,11110,1,2018,01,904,2527000,18,구거,23.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198478.964 452860.335 198477.827 452862.374 198477.998 452861.2 198478.973 452858.709 198478.964 452860.335,1111014100100090005,11110,14100,1,0009,0005,9-5대,163172,11110,1,2018,01,904,2527000,08,대,0.9,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198453.84 452953.324 198453.977 452953.62 198453.337 452961.859 198453.042 452953.2 198453.84 452953.324,1111014100100100001,11110,14100,1,0010,0001,10-1도,163133,11110,1,2018,01,904,5706000,14,도로,3.8,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,09,세로각지(가),2018-08-07Z
198453.042 452953.2 198453.337 452961.859 198453.701 452962.261 198453.439 452962.432 198451.705 452963.573 198451.728 452963.284 198450.952 452958.297 198450.44 452956.007 198448.718 452954.663 198448.807 452953.746 198449.161 452952.937 198450.791 452952.788 198453.042 452953.2,1111014100100100004,11110,14100,1,0010,0004,10-4도,194941,11110,1,2018,01,904,5423000,14,도로,22.6,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,09,세로각지(가),2018-08-07Z
198447.764 452921.631 198448.205 452928.512 198442.084 452928.58 198441.534 452924.763 198441.716 452921.552 198447.764 452921.631,1111014100100160000,11110,14100,1,0016,0000,16대,163153,11110,1,2018,01,904,5622000,08,대,43,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198452.514 452921.853 198450.959 452928.135 198448.205 452928.512 198447.764 452921.631 198452.514 452921.853,1111014100100160001,11110,14100,1,0016,0001,16-1대,194951,11110,1,2018,01,904,5622000,08,대,25.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198440.425 452941.253 198447.531 452941.838 198444.931 452952.732 198442.145 452955.076 198440.541 452956.432 198435.372 452956.023 198429.357 452955.545 198429.448 452954.634 198430.438 452943.757 198430.665 452940.638 198432.963 452940.373 198440.425 452941.253,1111014100100170001,11110,14100,1,0017,0001,17-1대,207249,11110,1,2018,01,904,6909000,08,대,224,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,09,세로각지(가),2018-08-07Z
198430.438 452943.757 198429.448 452954.634 198428.034 452954.646 198428.077 452955.283 198417.105 452954.384 198417.214 452943.173 198430.438 452943.757,1111014100100170005,11110,14100,1,0017,0005,17-5대,209534,11110,1,2018,01,904,6150000,08,대,143.5,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,02,가로장방,08,세로한면(가),2018-08-07Z
198415.714 452954.316 198409.937 452953.566 198402.606 452953.785 198402.625 452942.63 198415.783 452942.89 198415.714 452954.316,1111014100100170006,11110,14100,1,0017,0006,17-6대,163138,11110,1,2018,01,904,6150000,08,대,140.5,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,02,가로장방,08,세로한면(가),2018-08-07Z
198426.93 452932.255 198426.752 452939.119 198430.704 452939.766 198430.665 452940.638 198430.438 452943.757 198417.214 452943.173 198417.471 452931.979 198426.93 452932.255,1111014100100170007,11110,14100,1,0017,0007,17-7대,163145,11110,1,2018,01,904,4212000,08,대,125.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198447.531 452941.838 198440.425 452941.253 198432.963 452940.373 198430.665 452940.638 198430.704 452939.766 198426.752 452939.119 198426.93 452932.255 198433.257 452932.175 198433.404 452931.881 198434.913 452931.812 198434.973 452931.269 198435.401 452927.923 198442.084 452928.58 198448.205 452928.512 198450.959 452928.135 198447.531 452941.838,1111014100100170008,11110,14100,1,0017,0008,17-8대,163146,11110,1,2018,01,904,6480000,08,대,245.2,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198490.501 452769.638 198489.996 452770.931 198487.441 452769.892 198487.826 452768.735 198490.501 452769.638,1111014100101750083,11110,14100,1,0175,0083,175-83대,195450,11110,1,2018,01,904,4175000,08,대,3.3,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,03,세로장방,10,세로한면(불),2018-08-07Z
198494.757 452758.489 198494.318 452759.659 198490.752 452758.316 198491.237 452757.175 198494.757 452758.489,1111014100101750084,11110,14100,1,0175,0084,175-84대,163252,11110,1,2018,01,904,4175000,08,대,4.6,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,03,세로장방,10,세로한면(불),2018-08-07Z
198484.664 452619.518 198476.266 452636.741 198446.925 452622.908 198448.567 452619.688 198468.907 452612.226 198484.664 452619.518,1111014100101750087,11110,14100,1,0175,0087,175-87대,163304,11110,1,2018,01,904,16000000,08,대,504.8,14,제2종일반주거지역,00,지정되지않음,220,업무용,02,평지,04,사다리형,02,광대소각,2018-08-07Z
198478.824 452799.78 198477.723 452799.727 198475.249 452799.757 198475.405 452795.469 198469.25 452793.83 198455.252 452790.189 198454.803 452789.867 198440.091 452786.568 198439.403 452787.746 198430.156 452787.177 198429.928 452788.432 198426.794 452787.786 198427.41 452784.345 198434.355 452784.703 198439.39 452784.952 198452.776 452787.778 198463.981 452790.042 198466.807 452790.665 198472.753 452791.884 198497.227 452797.147 198497.308 452799.297 198490.495 452797.637 198479.371 452795.962 198478.824 452799.78,1111014100101750090,11110,14100,1,0175,0090,175-90도,163208,11110,1,2018,01,904,2527000,14,도로,182.8,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198438.048 452618.619 198434.12 452626.501 198429.52 452636.35 198423.405 452650.079 198410.2 452681.046 198405.683 452693.387 198399.014 452710.933 198395.31 452720.919 198394.53 452721.216 198393.659 452724.681 198393.917 452724.89 198389.714 452758.083 198387.699 452775.144 198386.815 452786.866 198386.144 452798.673 198387.792 452798.98 198388.798 452799.606 198388.751 452800 198383.344 452800 198383.365 452799.774 198383.838 452794.792 198385.029 452783.546 198391.873 452720.416 198392.168 452720.305 198405.336 452686.903 198417.866 452654.586 198421.753 452646.544 198429.015 452631.335 198443.852 452600 198449.481 452597.518 198454.105 452600.063 198451.485 452613.472 198442.267 452609.499 198438.048 452618.619,1111014100101750091,11110,14100,1,0175,0091,175-91도,163207,11110,1,2018,01,904,2645000,14,도로,661.2,13,제1종일반주거지역,14,제2종일반주거지역,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198537.582 452645.058 198536.263 452644.394 198500 452626.817 198496.938 452625.333 198484.664 452619.518 198468.907 452612.226 198448.567 452619.688 198443.762 452621.352 198438.048 452618.619 198442.267 452609.499 198451.485 452613.472 198454.105 452600.063 198449.481 452597.518 198452.462 452589.378 198463.353 452595.255 198473.824 452600 198516.749 452621.243 198530.274 452628.422 198543.537 452635.461 198544.813 452635.929 198542.585 452640.121 198538.787 452638.904 198537.582 452645.058,1111014100101750092,11110,14100,1,0175,0092,175-92도,163303,11110,1,2018,01,904,3861000,14,도로,1450.7,22,일반상업지역,00,지정되지않음,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198537.35 452648.676 198535.564 452657.808 198534.507 452663.9 198528.96 452695.587 198527.497 452703.21 198522.815 452727.56 198509.155 452766.829 198497.308 452799.297 198497.227 452797.147 198498.327 452793.924 198500 452789.475 198501.789 452784.718 198510.71 452759.671 198511.639 452757.061 198515.59 452746.527 198517.097 452741.994 198518.717 452737.689 198520.044 452733.883 198519.919 452733.81 198522.294 452727.711 198526.998 452702.998 198528.425 452695.311 198530.777 452681.701 198533.776 452664.435 198537.582 452645.058 198538.787 452638.904 198542.585 452640.121 198544.813 452635.929 198546.282 452637.02 198544.877 452639.854 198544.745 452640.019 198543.776 452639.411 198542.612 452641.847 198539.619 452640.814 198537.35 452648.676,1111014100101750094,11110,14100,1,0175,0094,175-94 구,211591,11110,1,2018,01,904,2694000,18,구거,185.1,13,제1종일반주거지역,14,제2종일반주거지역,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
